B1,B2,B3
1193,340,yajJapuruSAsammita
1194,340,parigaNa
1195,341,abhivijJA
1196,341,supratikara
1197,341,suSThudvAra
1198,341,hemamASA
1199,341,mahAnavamIpUjA
1200,342,mAThara
1201,342,zvetAzvataropaniSad
1202,342,kSatajanman
1203,343,nirgA
1204,343,prakSip
1205,343,vasupAla
1206,343,devayAtrA
1207,343,prAGmukhakaraNa
1208,344,mahIpa
1209,344,sAdhArita
1210,345,muNDakopaniSad
1211,345,kAkA
1212,346,samaJjasA
1213,346,kriyApara
1214,347,paricud
1215,347,sarathin
1216,347,bandhAki
1217,347,phalAkAGkSin
1218,347,rAmamantrapaTala
1219,347,sthAvarAsthAvara
1220,348,maJjunetra
1221,348,rohiNIzAnti
1222,348,azAstrIya
1223,348,puruSadveSiNI
1224,349,amina
1225,349,vaNThAla
1226,349,kRtasaMnAha
1227,349,khanapAna
1228,349,aparibhinna
1229,349,gokula
1230,350,dayAvIra
1231,351,saptadazacchadi
1232,351,SaDvaktra
1233,351,samAsaprAya
1234,351,cintita
1235,351,prakledana
1236,352,sutvan
1237,353,yudhiSThira
1238,353,mAgadhA
1239,353,mRgaNyu
1240,353,sAmantavAsin
1241,354,sAdhujAta
1242,354,vigrAhya
1243,354,hastigartA
1244,355,karuNapuNDarIka
1245,355,ghanapadavI
1246,355,pulika
1247,356,pApAdhama
1248,356,anaraNya
1249,356,visrAvita
1250,356,kuzIlavau
1251,356,raktamaNDala
1252,357,paripanna
1253,357,Akhidat
1254,357,vyavahArAGga
1255,357,govindarAya
1256,357,urugAyavat
1257,358,vanajyotsnI
1258,358,vAraNAvataka
1259,358,zabheda
1260,358,asthairya
1261,358,sakAza
1262,359,nAgAnandIya
1263,360,mahAnirvANatantra
1264,360,udantaka
1265,360,tantukITa
1266,360,purumedha
1267,360,vAlabandhana
1268,360,vArkagrAhika
1269,361,zAntakarNa
1270,361,dyUtapratipad
1271,361,puNyakartR
1272,361,arthapunarukta
1273,361,vikramArjita
1274,362,maharddhimat
1275,362,phaliga
1276,362,kuTaka
1277,363,dhanaguptatA
1278,364,suptaka
1279,365,sasuparNa
1280,366,AvasathIya
1281,366,yajJopavIta
1282,367,skaunagarika
1283,367,mizrakezI
1284,367,vedyupoSaNa
1285,367,pUrvapAda
1286,367,bhaiNDaka
1287,367,nirbharanidrA
1288,368,bAdhasiddhAntagranthaprakAza
1289,368,upavarNanIya
1290,368,kalambuTa
1291,368,stoka
1292,368,proSitamaraNa
1293,368,niji
1294,369,aparAktva
1295,369,jalapAtra
1296,369,cihnaya
1297,369,trigartaka
1298,369,zukapucchaka
1299,370,siddhanara
1300,370,bilvadaNDin
1301,370,samAvah
1302,370,janamAna
1303,371,sarvacakrA
1304,371,bhAgavatatAtparyanirNaya
1305,371,sarvatovRtta
1306,371,niyojikA
1307,371,samAcchanna
1308,371,madhuparNi
1309,372,unnati
1310,372,himArizatru
1311,373,mAtrApacAra
1312,373,unnetra
1313,373,vacasyu
1314,373,viSNugupta
1315,373,bhogikAnta
1316,374,asiddhida
1317,374,bASkalopaniSad
1318,374,rorUya
1319,374,amitaprabha
1320,374,bhartRguNa
1321,374,zayyAgRha
1322,375,saMstutaka
1323,375,yakSan
1324,375,paJcatIrthI
1325,375,hrIkA
1326,376,kAlIrahasya
1327,376,markaTapippalI
1328,376,caGkrama
1329,376,aGkollasAra
1330,377,nizcira
1331,377,mahAvrata
1332,377,cihura
1333,377,janArthazabda
1334,377,nayiSTha
1335,378,ekAntarahasya
1336,378,pravikRR
1337,378,putraphalabhaktR
1338,378,vArimasi
1339,378,agrepU
1340,378,yAdavagiri
1341,379,vyApAdya
1342,379,ruruvidAriNI
1343,379,upacikIrSu
1344,379,himavatkhaNDa
1345,379,sabhAvana
1346,379,pArayitR
1347,380,tulyazas
1348,381,SaTzatI
1349,382,sAvadhAna
1350,382,kaiMnara
1351,382,zabdAnuziSTi
1352,383,asvaveza
1353,383,jyAkRSTi
1354,384,parihAsa
1355,384,pariSadvala
1356,385,munipuMgava
1357,386,vidhUnana
1358,386,Anaddhatva
1359,387,lakSmInArAyaNavratakalpa
1360,387,rAjyazrI
1361,387,Adah
1362,388,AliJjara
1363,388,havyakavyavaha
1364,388,kharaTa
1365,388,sarvapAlaka
1366,389,bhAgavittAyana
1367,389,mAsIkR
1368,389,prasRSTa
1369,389,pAdazauca
1370,389,satyatas
1371,390,dasyusAdbhU
1372,390,chinnadruma
1373,390,japamAlA
1374,390,uttamastrIsaMgrahaNa
1375,391,hastikakSa
1376,391,asaMhatavihArin
1377,391,varNamAtR
1378,391,prasabhadamana
1379,391,vAsra
1380,391,namasyu
1381,392,jIvendhana
1382,392,saMvitprakAza
1383,392,saMruh
1384,393,midh
1385,393,AgA
1386,393,sukhaiSin
1387,393,UrdhvabhAgika
1388,393,saMdhAna
1389,393,adharmin
1390,394,meghanAdin
1391,394,sarvasammatazikSA
1392,394,budhapUjA
1393,394,cyupa
1394,395,akSaracyutaka
1395,395,turASAh
1396,395,mokSanirNaya
1397,395,durokazocis
1398,395,ugratva
1399,395,spArzana
1400,396,vibudhataTinI
1401,396,vicakSaNavat
1402,396,neSaNi
1403,396,AdA
1404,396,abhiSTidyumna
1405,397,raktabindu
1406,397,hiDimbAramaNa
1407,397,paJcAGgasAdhanasAraNI
1408,398,yajapraiSa
1409,398,bakadvIpa
1410,398,vRthodyama
1411,398,yathAvaSaTkAram
1412,398,zauGgya
1413,399,akhaNDita
1414,400,agnidiz
1415,400,garbhavyAkaraNa
1416,401,vidveSya
1417,401,samavAyitva
1418,401,akharvan
1419,402,pUtatRNa
1420,402,svayambhuva
1421,402,dohanIya
1422,403,hIna
1423,403,sahasrasani
1424,403,gadAparvan
1425,403,paJcazatI
1426,404,vyagratva
1427,404,zabdaratna
1428,404,bhUripalitadA
1429,405,caturgRhItin
1430,406,tapodharma
1431,406,mAtRgarbha
1432,406,kukkuTAgiri
1433,407,azanigrAvan
1434,407,kulAdya
1435,407,gotrakIlA
1436,407,anubhUta
1437,407,asamyak
1438,408,mU
1439,408,rAjayoga
1440,408,janyatA
1441,408,ploti
1442,409,AnantaryatRtIyA
1443,410,ekazapha
1444,410,bhidya
1445,411,abhiprabudh
1446,412,dehalI
1447,412,zatakoTimaNDana
1448,412,nyocanI
1449,412,astaMyAt
1450,412,AkhUtkara
1451,412,zRGgArasiMha
1452,413,Avirhita
1453,414,stanyAvataraNa
1454,414,nabhAka
1455,414,pRN
1456,414,goSaDgava
1457,415,anusamArabh
1458,415,siGgAbhaTTa
1459,415,apatrasta
1460,415,sazrIkatA
1461,416,ukAra
1462,416,indriyAvat
1463,416,marujuS
1464,416,sudhAMzuratna
1465,416,ninRt
1466,417,somavatItIrtha
1467,417,bhUrilAbha
1468,417,uSNaruci
1469,417,niHsomaka
1470,417,vaTTa
1471,418,yogakara
1472,418,upita
1473,419,pArApatapadI
1474,419,candanAvatI
1475,419,vitatotsava
1476,420,kuTilakITaka
1477,421,lokAcAryasiddhAnta
1478,421,lokasAgara
1479,421,vidUraratna
1480,421,raGgavatI
1481,422,upakSita
1482,422,vitantrI
1483,423,saMstavAna
1484,423,samitsajja
1485,423,avataraNamaGgala
1486,423,suvineya
1487,424,sAmAnyabhAva
1488,424,udaGgulIka
1489,424,vRzcipattrI
1490,424,ekaznuSTi
1491,424,bahudaNDika
1492,424,saMkleza
1493,425,vidrAvaka
1494,425,sutavallabha
1495,426,sunikhAta
1496,426,maitrAya
1497,427,dhvastakamala
1498,428,karmasAkSin
1499,428,vedajananI
1500,428,kuSmANDa
1501,428,purAvasu
1502,428,zleSaka
1503,429,raNAGgana
1504,429,hevAka
1505,429,cyavanaprAza
1506,430,hariNapRNAkA
1507,430,paripUrNArtha
1508,430,nAndika
1509,431,vinAzonmukha
1510,431,bhiriNTikA
1511,432,vihitavat
1512,432,khArI
1513,432,AkuDmalIkRta
1514,433,tathAgatakozaparipAlitA
1515,433,gRhamedha
1516,433,zithilAya
1517,434,mAmaka
1518,434,mArapa
1519,434,pRSadAjyadhAnI
1520,435,baudhya
1521,435,sarpezvaratIrtha
1522,435,nirviSaGga
1523,435,saMdhyopAsanavidhi
1524,436,asthisaMhArI
1525,436,nAgatIrthamAhAtmya
1526,436,aparAbhAva
1527,436,supazcAt
1528,436,acakSus
1529,437,sUkSmaphala
1530,437,kururAjya
1531,437,unmAdana
1532,437,aharahaHkarman
1533,438,bhAj
1534,438,biDAlavaNij
1535,438,sailaga
1536,438,parvaNa
1537,438,Agara
1538,438,vyAkaraNasiddha
1539,439,mAnaparikhaNDana
1540,439,sudhAsava
1541,439,lolita
1542,439,pAJcAlAnuyAna
1543,439,asuri
1544,439,dANDamAthika
1545,440,daNDapoNa
1546,440,aiNika
1547,441,prasaraNa
1548,441,apuMs
1549,441,bhujaMgaghAtinI
1550,442,khacamasa
1551,442,DhillikA
1552,443,zaGkAtaGkita
1553,443,mAhakasthalI
1554,444,sarvatobhadraprayoga
1555,444,naTI
1556,444,nIlavarSAbhU
1557,445,itikrameNa
1558,445,vipradru
1559,446,navatitama
1560,446,lalana
1561,446,surASTraja
1562,446,stabh
1563,447,sIm
1564,447,gaurIpuSpa
1565,448,yAjJikya
1566,448,suSmanta
1567,449,lAbAkSaka
1568,449,dANDapANika
1569,450,haMsagAminI
1570,451,raumaka
1571,451,bASpapUra
1572,451,anuproh
1573,451,doSabhedIya
1574,451,rAjaveSa
1575,451,vetralatA
1576,452,dabdhi
1577,452,bhiSagjita
1578,453,piGgalanAga
1579,453,AcchAdin
1580,453,avikriya
1581,453,Akhyeya
1582,453,atyAla
1583,453,samanvArabdha
1584,454,vinAyakapurANa
1585,454,vimokSaNa
1586,454,hrasvairaNDa
1587,454,vAtUlasUtra
1588,455,niSecitR
1589,455,parivApI
1590,455,gaganasparzana
1591,455,kalmASapAda
1592,456,vAgbhaTa
1593,457,dharmaketu
1594,457,lohitadhvaja
1595,458,zAlabhaJjikA
1596,459,punarAdhAnadhAryAgnihotraprayoga
1597,460,susammRSTa
1598,460,saMkrAma
1599,460,ratilola
1600,460,ubhayataHprajJa
1601,460,azvanAzaka
1602,461,upaketu
1603,461,jinabhadra
1604,461,zrutayukta
1605,461,zizuka
1606,462,upasRtavat
1607,462,karkaTu
1608,463,sApiNDyaviSaya
1609,463,pIDAya
1610,463,bhUmivardhana
1611,463,naJviveka
1612,463,bIriTa
1613,464,zaradhAna
1614,464,raGgalatA
1615,464,kSudramizra
1616,464,kAlAyasamaya
1617,464,tiladhenudAna
1618,465,nRsiMhamAhAtmya
1619,465,potrIya
1620,465,yogimArga
1621,465,hautrasUtrAvaloka
1622,465,grAmakhaNDa
1623,466,bhAgIrathatIrtha
1624,466,jarvara
1625,466,smitapUrvAbhibhASitA
1626,466,kamalavadana
1627,466,paJjaraka
1628,467,vyavasAya
1629,468,yajJakAra
1630,468,viSamuc
1631,468,mandautsukya
1632,469,kaGgU
1633,469,tanutvakka
1634,469,dADimapriya
1635,469,zivabhaktivilAsa
1636,469,svarvIthi
1637,469,vinRt
1638,470,arva
1639,470,vikramakarman
1640,470,sthalanalinI
1641,470,sAmAntarukthya
1642,470,cAkreya
1643,471,vajrasAramayatva
1644,472,pratInAhabhAjana
1645,472,zaireyaka
1646,472,mahAlayazrAddhapaddhati
1647,472,jIvad
1648,472,dharmapaTTana
1649,473,dhanvataru
1650,473,rasabhava
1651,474,rItyap
1652,474,prAleyarocis
1653,474,vimArgaNa
1654,474,sthUlaphala
1655,474,Aptastoma
1656,475,nRgAkhyAna
1657,476,atApasa
1658,476,annagati
1659,477,pratiyogijJAnakAraNatA
1660,477,ghaTayitavya
1661,477,nadISNa
1662,477,RcAbha
1663,477,napuMsaka
1664,478,dakSezvaraliGga
1665,478,hoDiman
1666,478,pratyavahan
1667,478,vidharmastha
1668,478,sphoTA
1669,478,vyavadhA
1670,479,guNDita
1671,479,dUrArUDha
1672,479,mokSAgama
1673,480,raktapuSpa
1674,480,vatsapItA
1675,481,niSkambhu
1676,482,pUjana
1677,482,avarohita
1678,482,vidyAbharaNI
1679,482,paridhin
1680,482,uDDayana
1681,482,valkalasaMvIta
1682,483,kilAsI
1683,483,vRSala
1684,483,zarIramAtra
1685,483,visArI
1686,483,zikharisama
1687,484,anukUlanAyaka
1688,484,prahetavya
1689,484,mUlasarvAstivAda
1690,484,avilambasarasvatI
1691,484,atyaz
1692,485,AdiyogAcArya
1693,486,bhagavadyauvanodgama
1694,486,samUla
1695,486,ekacakSus
1696,486,jAtatokA
1697,487,prANAha
1698,487,bRhadopazA
1699,487,sirAvyadha
1700,487,smaravallabha
1701,487,sthaviman
1702,488,tulakuci
1703,488,trisrotas
1704,488,avagraha
1705,489,stryagAra
1706,489,gatimat
1707,489,pASANa
1708,489,zAnaizcara
1709,490,paTahaghoSaNA
1710,490,pratimArge
1711,491,prabhR
1712,492,tripaJcaka
1713,492,udagbhUma
1714,493,ekeSTakA
1715,493,janman
1716,493,acaladhRti
1717,494,sahautra
1718,495,jAnvasthi
1719,495,rasikAbhArya
1720,495,bhavabhaGga
1721,495,tritA
1722,495,mahIyA
1723,495,hariharakhAna
1724,496,paitR
1725,496,zauvAdaMSTra
1726,496,skandin
1727,497,pazcAtAt
1728,497,pUtivaya
1729,497,ApI
1730,497,IGkhaya
1731,498,niravadyavat
1732,498,nirvAsana
1733,498,bhayakara
1734,498,parijihIrSita
1735,498,prAtarAza
1736,498,vartanArthin
1737,499,bahirgamana
1738,499,pAMsuva
1739,499,kalazabhU
1740,499,kSatodbhava
1741,500,bhAvasthira
1742,500,zAntibhAjana
1743,500,pAvara
1744,500,tadanya
1745,500,haMsavat
1746,500,cumuri
1747,501,kuruzreSTha
1748,502,bhagatti
1749,502,pratiSNikA
1750,502,cukSobhayiSu
1751,502,skaunagarika
1752,503,mohAndhasUrya
1753,504,paripuGkhita
1754,504,cAndramasI
1755,504,amaGgala
1756,504,zIrSatas
1757,504,grahadAya
1758,505,sambhASaNa
1759,505,yiyakSat
1760,505,sattAmAtrAtman
1761,505,snAyupAza
1762,505,piSTapazusAdhakagrantha
1763,506,jIri
1764,506,satpratipakSatAvyavahArakroDa
1765,507,nona
1766,507,caturhanu
1767,507,ziMzipA
1768,508,prasamIkSya
1769,508,AmrAvatI
1770,508,agnyAyatana
1771,508,mAtrAguru
1772,508,vartitva
1773,508,siddhAntakoTi
1774,509,yoniniraya
1775,509,zmazrujAta
1776,509,bhUtalasthAna
1777,509,samAptapunarAtta
1778,509,ghaNTi
1779,509,vAtAnulomana
1780,510,surapuSpavRSTi
1781,511,sallaya
1782,511,tUryaugha
1783,512,vahnigarbhA
1784,512,kRmikara
1785,512,paurNadarva
1786,512,surArha
1787,512,mArjite
1788,512,kozaja
1789,513,viSasecana
1790,514,kU
1791,514,vaizvarUpya
1792,514,UrusAda
1793,514,Arjuni
1794,514,khaDgazataka
1795,515,adhidaiva
1796,515,lajjAzIla
1797,515,samphAla
1798,515,maNigaNa
1799,515,rucirAnana
1800,516,dorgaDu
1801,517,sadyobhivarSa
1802,517,rAkhaDI
1803,517,mahAnana
1804,517,susubhikSa
1805,517,AdyagaGgA
1806,518,aravindanAbha
1807,519,somasuta
1808,519,zozucAna
1809,519,anUci
1810,520,vAsila
1811,520,ikSvAlika
1812,520,pANigrahaNika
1813,520,anusaMvah
1814,520,pratyudita
1815,521,pRthakpada
1816,521,upakalpanIya
1817,521,vizvabhRt
1818,521,gavAmRta
1819,521,yatacetas
1820,522,aJjali
1821,522,vasukrapatnI
1822,522,gokirATI
1823,522,zikSAsaMvara
1824,522,zakaTyA
1825,523,prAkRtaprakAzabhASya
1826,523,karbudAraka
1827,523,apavartya
1828,524,vRkSanAthaka
1829,524,yAdRgguNa
1830,524,trimadhu
1831,525,barhiNalakSaNa
1832,525,vidyamAnakeza
1833,526,prasAdIkR
1834,527,tAratama
1835,527,laghupulastya
1836,527,tolikA
1837,527,AbaddhamAla
1838,527,laghvaJjIra
1839,527,bhUmikuSmANDa
1840,528,lakSasvastikavratakalpa
1841,529,laghvakSaraka
1842,529,kreya
1843,529,cAndramasa
1844,529,nabhi
1845,529,vyApArarodhin
1846,529,sanaladAnalada
1847,530,TaGkapati
1848,530,kAThaka
1849,530,udaghoSa
1850,531,plakSarAja
1851,531,parAgata
1852,532,sItAstava
1853,532,sacchAstravat
1854,532,dudruma
1855,532,aparayoga
1856,532,vajraprAkAra
1857,532,sampralubh
1858,533,acchAdru
1859,533,anvAyAtya
1860,534,zaktinAtha
1861,534,brahmakozI
1862,534,panU
1863,534,mithyAjJAnakhaNDana
1864,534,zAntipura
1865,535,paramatakhaNDanasaMgraha
1866,535,samutkram
1867,535,asadbhAva
1868,535,sAyakapuGkha
1869,535,kezagRhIta
1870,536,kaGgunI
1871,536,amRtAyana
1872,536,sUryAruNakarmavipAka
1873,537,Azveya
1874,537,gAndhAreya
1875,537,vetrIya
1876,537,vratadugdha
1877,538,vedokta
1878,538,divyaratna
1879,539,prAdhyayana
1880,539,satyavrataparAyaNa
1881,539,balanAzana
1882,540,tIkSNAMzutanaya
1883,540,lokasAkSi
1884,540,jaleza
1885,540,UrmimAlA
1886,540,samujjihIrSu
1887,541,AyAma
1888,542,sampU
1889,543,saramAsuta
1890,544,paNyArha
1891,544,bhartRsnehaparIta
1892,544,kakSIvat
1893,544,cikIrSu
1894,545,samutsRp
1895,545,ananyavandin
1896,545,nagarakhaNDa
1897,545,yamadUtaka
1898,545,dvAdazAditya
1899,545,tud
1900,546,dravyasaMcaya
1901,546,vRtrabhojana
1902,546,samprokSaNI
1903,546,malayAnila
1904,546,avalobhana
1905,547,vAtahuDA
1906,547,paramapadanirNAyaka
1907,548,hatabuddhi
1908,548,UrNAvAhi
1909,548,hAhava
1910,548,cakravAla
1911,549,palvalakarSaka
1912,549,syAmantopAkhyAna
1913,549,paurta
1914,549,zivAvidyA
1915,549,arkopala
1916,549,saMgItakaumudI
1917,550,indrasena
1918,550,atiraMhas
1919,550,anRcam
1920,550,nyAsakRt
1921,551,zubhradanta
1922,551,durgAnavamI
1923,551,anubhUtisvarUpAcArya
1924,551,ratnASTaka
1925,551,aTTahAsin
1926,552,zitAbhra
1927,552,narmagarbha
1928,552,piNDabhaJjanazAnti
1929,552,tvaraNa
1930,552,ceTikA
1931,553,kambara
1932,554,anujanman
1933,554,vyavahAraratnAkara
1934,555,haNDI
1935,555,parigrahadvitIya
1936,556,avidAhin
1937,557,zailAMzadeza
1938,557,madhumAsamahotsava
1939,557,sAhityamImAMsA
1940,557,samudvRh
1941,557,kIlAlapa
1942,557,saMrakSin
1943,558,svedAyana
1944,558,nIraGgikA
1945,558,senaka
1946,558,mitravatsala
1947,558,kaphAri
1948,558,pAyubheda
1949,559,sadAcArasmRtivivaraNa
1950,560,nizAda
1951,560,kASThavallI
1952,560,khANDaparazava
1953,560,kArpAsanAsikA
1954,561,anusphura
1955,561,gajadantamaya
1956,561,jAtamanmatha
1957,561,parasparasamAgama
1958,562,nIlaja
1959,562,parisauvIram
1960,562,kAlahastipura
1961,563,mAruGga
1962,563,dharmadhAtuniyata
1963,563,sarvasaMhArin
1964,563,lIpsitavya
1965,563,paJcasaptatitama
1966,563,AGgeyI
1967,564,andhakUpa
1968,564,yuvatidA
1969,564,mahAsattva
1970,564,udAravikrama
1971,565,malhaNastotra
1972,565,jagatI
1973,565,Aditeya
1974,566,adhri
1975,566,padmagandhi
1976,566,vyUhAntara
1977,566,lehacintAmaNi
1978,566,sUkaranayana
1979,567,abhisamIkSya
1980,567,kalpavallI
1981,567,varaTTikA
1982,568,rajjumaya
1983,568,Anulomika
1984,568,talpya
1985,568,prakRtibhUman
1986,568,pucchalakSaNakroDa
1987,568,vedAntaparimala
1988,569,yajJadugdha
1989,569,dhvajArohaNa
1990,569,pattrapizAcikA
1991,570,UrjAvat
1992,570,yathAjAtarUpadhara
1993,570,kulabhUSaNa
1994,570,vAritrA
1995,571,dvitva
1996,571,vipravasita
1997,571,vayAka
1998,571,duNDuka
1999,571,apetaprajanana
2000,571,pretapAtra
2001,572,dharmyAkSepa
2002,572,asamatA
2003,572,karNabhUSA
2004,573,svapana
2005,574,arthakartR
2006,574,sampratinand
2007,574,pizAcahan
2008,574,bhayanAzin
2009,574,upAlambhana
2010,575,nirIhatA
2011,575,maghava
2012,576,liGgakAraNatAvAda
2013,576,vallIvRkSa
2014,576,prAJjali
2015,576,kupinI
2016,576,parinand
2017,577,carmAkhya
2018,578,pAyasApUpa
2019,578,pratihary
2020,578,nirlobha
2021,578,trikasAra
2022,578,grAmajit
2023,578,saMvignamAnasa
2024,579,sarvabhAvakara
2025,579,paryANaya
2026,579,sukurIra
2027,579,bhadrAsana
2028,579,sarvAvAsin
2029,580,ayujakAram
2030,580,zAcigu
2031,581,atizaktitA
2032,581,nidI
2033,581,lohitazabala
2034,581,supUrNa
2035,581,dahanIyatA
2036,581,durmatIkRta
2037,582,sambhinnapralApa
2038,582,raumazIya
2039,582,bhikSita
2040,582,akRpa
2041,582,dviHsvara
2042,582,kSutpipAsita
2043,583,asAdhunA
2044,583,bhadantagopadatta
2045,584,vallabhasvAmin
2046,584,carabhavana
2047,585,zvAvicchalalita
2048,586,savistaram
2049,586,luptopamAna
2050,586,tAmravarNA
2051,586,mantragupti
2052,586,bhAradaNDa
2053,586,mAdhyama
2054,587,svAvRj
2055,587,svedavipruS
2056,587,traigartaka
2057,587,mahArUpin
2058,588,tUlazarkarA
2059,588,zAkyarakSita
2060,588,bahiSpavamAna
2061,588,ziJjadvalayasubhaga
2062,589,adhibhUtam
2063,589,pratiyogijJAnasyahetutvakhaNDana
2064,589,mahAgandhahastin
2065,589,kRtsnagata
2066,590,udaksena
2067,591,zUdrakRtyavicAraNa
2068,591,pinAkasena
2069,591,sauvarcala
2070,591,haimala
2071,591,zAnticaritra
2072,592,sumanaska
2073,592,turIyabhAga
2074,592,jaivali
2075,592,admasad
2076,592,svAdava
2077,593,vahnivarNa
2078,593,sarvadezIya
2079,593,anuhAraka
2080,594,saMjJikA
2081,595,zakravApin
2082,595,mAMsazoNitapaGkin
2083,595,konva
2084,595,sAkSIkR
2085,596,Atmavikraya
2086,596,vizvataz
2087,597,svArthalipsu
2088,597,SaTtriMzika
2089,598,anudvega
2090,599,devakamalapura
2091,599,gItapriyA
2092,599,mAnadhmAta
2093,599,karNakSveDa
2094,599,anvavaplu
2095,599,pANimardam
2096,600,puMskokilatva
2097,601,vighnanAzana
2098,601,surAmaNDa
2099,602,carakI
2100,602,prAkRtamitra
2101,602,hRdayAbharaNa
2102,602,piNDaphala
2103,602,sAgaravyUhagarbha
2104,603,paryAptacandra
2105,603,jinadeva
2106,604,raudradarzana
2107,604,janmAntaragata
2108,605,caitanyamaGgala
2109,605,citrasena
2110,606,kanI
2111,606,sahasraruc
2112,606,dAnayogya
2113,606,parAnnabhojin
2114,606,vizvadaiva
2115,606,anAryaja
2116,607,dilha
2117,607,prAyazcittakANDa
2118,608,upasevana
2119,608,vairecanika
2120,609,agrakAya
2121,609,anakSa
2122,609,svasR
2123,609,puNyazlokeyakarman
2124,609,guptArma
2125,610,abhyantarIkRta
2126,610,pItabhRGgarAja
2127,610,govazA
2128,611,zAradAstotra
2129,611,pakSAlu
2130,611,saurasena
2131,611,daivamAnuSaka
2132,611,vedasammata
2133,611,divasa
2134,612,garta
2135,612,sUryAdivarSaphalokti
2136,613,paricetavya
2137,613,duHzAkam
2138,613,madhuleha
2139,614,tAdvidhya
2140,614,sabhAmaNDana
2141,614,vA
2142,614,samadhRta
2143,614,akiJcana
2144,614,brAhmaNavilApa
2145,615,caSaka
2146,616,raghupatvan
2147,617,paricaritavya
2148,617,kavana
2149,617,vivAhaprakaraNaTIkA
2150,617,pariNinaMsu
2151,617,vikhaNDita
2152,617,tvadvivAcana
2153,618,kAlamegha
2154,619,zvetasarpa
2155,619,paribhASenduzekhara
2156,619,vanasindhura
2157,620,mRdga
2158,620,svakIya
2159,620,mUrchAparipluta
2160,620,puSpAvatI
2161,620,jantupAdapa
2162,620,akAraNam
2163,621,vanavahni
2164,621,abhisaMhata
2165,621,udyAnapAlaka
2166,621,mahAsahasrapramardinI
2167,621,lAGgulinI
2168,621,hUralopa
2169,622,saptasirA
2170,622,vinibandha
2171,622,vidyAdazaka
2172,622,vyutta
2173,622,sunAtha
2174,622,meDhI
2175,623,anuhR
2176,623,gehevijitin
2177,623,suvarjit
2178,623,nIlakuntalA
2179,623,saMjihIrSu
2180,624,zvaTha
2181,624,jIvadAna
2182,624,ruhiruhikA
2183,625,krID
2184,626,kSadana
2185,626,viSvaggamanavat
2186,626,yamunA
2187,626,pavitreSTisUtra
2188,627,vIratara
2189,627,sutrAta
2190,627,zreyasItarA
2191,627,atanavat
2192,628,saraTu
2193,628,vivaraNaprameyasaMgraha
2194,628,ziraupaniSad
2195,628,dyota
2196,629,zvAsahikkin
2197,630,varNatUlI
2198,630,nAmatIrtha
2199,630,pulIkoya
2200,630,netrakArmaNa
2201,630,anudhA
2202,631,nirviSa
2203,631,chandobaddha
2204,631,dvibAhu
2205,631,pariSic
2206,632,RtuketulakSaNa
2207,632,indrastut
2208,633,pavitrArohaNa
2209,633,pAJcabhautika
2210,633,hArava
2211,633,vikramArkacarita
2212,633,saMveSTana
2213,633,mahAhanu
2214,634,annaja
2215,634,kAmakuNDa
2216,634,mahlANapura
2217,634,udakabhAra
2218,634,kezavaprabhu
2219,634,madhvAsavanika
2220,635,satyapura
2221,635,dUrApAtin
2222,636,madrasanIDa
2223,636,zaGkhavat
2224,636,atiduSkara
2225,636,stomabhAga
2226,636,pazudA
2227,636,madirotkaTa
2228,637,krUrakoSTha
2229,637,hemakuDya
2230,637,prativipAzam
2231,637,aprakhyatA
2232,637,abAdha
2233,638,samAhArya
2234,638,vedivat
2235,638,kRtyA
2236,638,parNAsi
2237,638,ardhabhAj
2238,639,pAGkteya
2239,639,vyAghrabala
2240,639,dinagaNa
2241,639,arthasaMgrahin
2242,640,sutasomajAtaka
2243,640,syona
2244,641,mAMsAda
2245,642,naTTanArAyaNa
2246,642,karAladaMSTra
2247,642,krAthana
2248,642,viSaGga
2249,642,girvaNasyu
2250,642,prabaddha
2251,643,pretamaJjarI
2252,643,pratyAcakS
2253,643,koyaSTibha
2254,643,gANapatya
2255,644,sazleSatva
2256,644,zivIya
2257,644,tRNatA
2258,645,gaurIkAnta
2259,645,bhaikSakAla
2260,645,ajinapattrI
2261,645,potrI
2262,646,paripUjita
2263,647,upacitIbhU
2264,647,ghATa
2265,647,zAntiratnAkara
2266,647,vasitR
2267,648,samanuSThita
2268,648,kRSNasakha
2269,648,mahilAhvayA
2270,648,Atizayya
2271,648,dhainava
2272,648,anuprapAdam
2273,649,aparava
2274,649,bAlAmayapratiSedha
2275,649,piNDi
2276,649,gotrapaTa
2277,649,saMgItasAroddhAra
2278,650,SaTpadeSTa
2279,650,anumAnakhaNDa
2280,651,upavIjita
2281,651,zauryavardhana
2282,651,prAcInaprakriyA
2283,651,siddhAntavAgIza
2284,652,sudaNDikA
2285,653,timiraya
2286,653,sarpaghAtinI
2287,653,akSapriya
2288,653,vRthApakva
2289,653,satrAsam
2290,654,vIrakATI
2291,654,gokSuraka
2292,654,pratyupasparzana
2293,654,suvarNasa
2294,654,steyiphala
2295,654,kumArarAja
2296,655,bhaimarathI
2297,655,girimallikA
2298,655,voruvANa
2299,655,bakavrata
2300,655,viSasUcaka
2301,656,rudrAyaNa
2302,656,kRSTiprA
2303,656,AntrAnucArin
2304,656,prapazyamAna
2305,656,maitrAyaNIsaMhitA
2306,656,asatyatA
2307,657,naSTAptisUtra
2308,657,zastakezaka
2309,657,sArparAjJa
2310,657,marusthalI
2311,658,aSTAsaptati
2312,658,tilodara
2313,658,sparzarasika
2314,658,samabhyunnata
