B1,B2,B3
4318,1246,sahasrAnanazIrSavat
4319,1246,utkliSTa
4320,1247,aiNikIya
4321,1248,zivArcanapaddhati
4322,1248,abhinnaparikarmASTaka
4323,1249,yatisaMskAraprayoga
4324,1249,zvAnta
4325,1249,paratoSayitR
4326,1250,lIlAvApI
4327,1250,atizaMsanA
4328,1250,haribhaktirahasya
4329,1250,sammUrchita
4330,1250,atyaham
4331,1251,dvidevatyapAtra
4332,1251,vidaMz
4333,1251,apurohita
4334,1251,kRtazrama
4335,1251,nirvacana
4336,1252,trikakubh
4337,1252,hairamba
4338,1252,karNadhvanana
4339,1252,ubhayAda
4340,1253,prasthAnAvalI
4341,1253,zIrSaNvat
4342,1253,vizvakSiti
4343,1253,bAlaraJjinI
4344,1254,punazcara
4345,1254,vyAdhidurbhikSapIDita
4346,1254,parvatAtmajA
4347,1254,nRpamandira
4348,1254,durbhrAtR
4349,1254,chamacchamita
4350,1255,sev
4351,1255,bhakSyabhojyavihAravat
4352,1255,kaThara
4353,1256,ghaTImAla
4354,1256,markaTapota
4355,1256,vAjasaneyasaMhitA
4356,1256,meghagarjana
4357,1257,svayamagurutva
4358,1258,triSaS
4359,1258,parahita
4360,1258,mAndhAtR
4361,1258,tAmratva
4362,1259,abhuJjAna
4363,1259,kSitigarbha
4364,1260,jagadgaurI
4365,1260,ahinakulikA
4366,1260,AzrayaliGga
4367,1260,sarvarAjendrA
4368,1261,poSaNa
4369,1262,vArttAkin
4370,1263,jAtodaka
4371,1263,zasta
4372,1264,pAvakasuta
4373,1264,zalAkAvRtti
4374,1264,prAkzliSTa
4375,1264,gavyaya
4376,1264,hemaghna
4377,1265,idaMvid
4378,1265,zAntvati
4379,1265,puradAha
4380,1265,nidiz
4381,1265,voDhR
4382,1266,pAdmavedamantra
4383,1266,ajIryattA
4384,1266,anudvAta
4385,1267,SoDazavistRta
4386,1267,ziSTAgama
4387,1267,rAjadaNDa
4388,1267,vivatsu
4389,1268,ghuS
4390,1268,nirvANamaya
4391,1268,iSTizrAddha
4392,1268,Akhana
4393,1269,prAkRtasaMjIvanI
4394,1270,gajazAstra
4395,1270,sArthapAla
4396,1270,parisaMspRz
4397,1270,devin
4398,1270,parimiti
4399,1270,anekamukha
4400,1271,Urdhvasrotas
4401,1271,kAlindIkarSaNa
4402,1271,kaputsala
4403,1271,ubhayAkarNi
4404,1271,daidhiSavya
4405,1271,vijjala
4406,1272,ketalikIrti
4407,1273,ririkvas
4408,1273,kanakezvaratIrtha
4409,1273,upasUryaka
4410,1273,maulabhArika
4411,1273,dIrghAyu
4412,1273,mahAsthAnaprApta
4413,1274,zamIlUna
4414,1275,svarNAhvA
4415,1275,nRsiMhabhaTTIya
4416,1275,puruzcandra
4417,1275,spardhita
4418,1275,sevatI
4419,1276,hemnA
4420,1276,aGgulitravat
4421,1276,paJcAkSaramAhAtmya
4422,1277,grAmAdhAna
4423,1278,kArNazravasa
4424,1278,pratinirdeza
4425,1278,sukhodadhi
4426,1278,talita
4427,1279,AditA
4428,1279,rambhAstambha
4429,1279,dharmAnusmRtyupasthAna
4430,1279,vaGkhara
4431,1279,silhasAra
4432,1280,siMhapuSpI
4433,1280,karNIratha
4434,1280,sarvadharmapravezana
4435,1280,pratyantarIbhU
4436,1281,vAcAlatva
4437,1281,dvipAtra
4438,1281,prabandhacintAmaNi
4439,1281,gItanRtya
4440,1281,viSanAzaka
4441,1282,usriya
4442,1282,khallikA
4443,1282,nRtyagItavAdya
4444,1282,zaGkumUlI
4445,1282,paJcAyudhaprapaJca
4446,1282,vihita
4447,1283,ramAdhava
4448,1283,vilocanapAta
4449,1283,aradhra
4450,1283,hATakIya
4451,1283,tuvimAtra
4452,1284,saptadazadhA
4453,1284,sapaTaham
4454,1284,pArAvArajAlAya
4455,1285,dharmazAstrin
4456,1285,zleSacampUrAmAyaNa
4457,1285,chidrakarNa
4458,1285,kiyat
4459,1285,parvamAlA
4460,1285,muhUrtaja
4461,1286,Adityavratika
4462,1286,cur
4463,1286,uccairghuSTa
4464,1286,zrautaprayogasAman
4465,1286,ikSumeha
4466,1287,samas
4467,1287,upaca
4468,1287,nIzAra
4469,1287,padayojana
4470,1287,kRtaghAtayatna
4471,1288,pramRR
4472,1288,rohasena
4473,1288,kArkoTaka
4474,1289,sRjAna
4475,1290,svAvamAnana
4476,1290,azvazaka
4477,1290,zokasaMvignamAnasa
4478,1290,vAmajAta
4479,1291,baja
4480,1291,ekAntaduHSamA
4481,1291,aSTazatasAhasra
4482,1291,virUkSa
4483,1291,mahAmukha
4484,1292,zavasparza
4485,1293,ayathAyatham
4486,1293,udaksamAsa
4487,1293,zrotrAdi
4488,1293,zambhaviSTha
4489,1293,svasthIbhU
4490,1294,anuhA
4491,1294,jAradvRkSa
4492,1294,laghusattvatA
4493,1294,sapatnakarzana
4494,1294,zaikSyaguNakrama
4495,1294,abhikhyA
4496,1295,aparAddheSu
4497,1296,hiraNyastUpa
4498,1296,dUtatva
4499,1296,saMklRpta
4500,1297,pratimAtavya
4501,1297,rAjAhi
4502,1298,nAmya
4503,1298,anumRz
4504,1298,advayavAdin
4505,1298,pratimud
4506,1299,sev
4507,1299,sarvadhana
4508,1299,malinIkara
4509,1300,vyapekSya
4510,1300,lavalIphalapANDura
4511,1300,abhyAdhAna
4512,1301,zaktibhairavatantra
4513,1302,cintayitavya
4514,1302,suparizrAntavAha
4515,1302,piNDalepa
4516,1302,hotRsaMsthAjapa
4517,1302,avimatta
4518,1303,dambhaka
4519,1303,khaDgapattravana
4520,1304,daNDAraka
4521,1304,bhavanmanyu
4522,1305,jayadhvaja
4523,1306,pazugAyatrI
4524,1306,sAvadhAnaya
4525,1306,ghRtapUrNa
4526,1306,sArArthin
4527,1306,paryAgA
4528,1306,skhaladvalaya
4529,1307,parisAntvita
4530,1308,kAryagurutA
4531,1308,aGkagata
4532,1308,vyavahArapradIpa
4533,1309,namayitavya
4534,1309,Adya
4535,1309,dharmadhAtu
4536,1309,satyavidyA
4537,1309,vikarmin
4538,1309,prAtaHsaMdhyA
4539,1310,havaGga
4540,1310,zikSApada
4541,1310,vArisena
4542,1311,jIrNadAru
4543,1311,pAparoga
4544,1311,vanAzramanivAsin
4545,1311,madhupU
4546,1312,raNaraGga
4547,1312,sauvIrasAra
4548,1313,TippanI
4549,1313,vipracitta
4550,1313,mudgaraphala
4551,1313,savijJAnatva
4552,1313,caGkuNa
4553,1314,goSThi
4554,1314,kRtayuga
4555,1314,toraNa
4556,1314,pIDitatA
4557,1315,cANakya
4558,1315,maudgalyAyana
4559,1315,gAhI
4560,1315,arimardana
4561,1315,sammuc
4562,1315,labdhalAbha
4563,1316,svasaMvRta
4564,1316,anudeza
4565,1316,rauhika
4566,1316,kuSThasUdana
4567,1316,mardaladhvani
4568,1316,uttAnikA
4569,1317,tapasvinI
4570,1318,utsRSTAgni
4571,1318,agnizuzrUSA
4572,1318,kAdimata
4573,1318,tiktazAka
4574,1319,raghuvarya
4575,1319,aikAhya
4576,1319,kRpAlutA
4577,1319,zrAddhavRttiprakaraNa
4578,1319,vairaTTI
4579,1319,vAruNya
4580,1320,raghuyAman
4581,1320,vidasya
4582,1321,dhAmacchad
4583,1321,abhyaghAya
4584,1321,parimoTana
4585,1322,paradAropasevana
4586,1323,parAhNa
4587,1323,gojIra
4588,1323,abhyUhya
4589,1323,nistriMza
4590,1323,vRttakautuka
4591,1323,zarac
4592,1324,bhagavantadeva
4593,1324,vyRch
4594,1324,abhyarS
4595,1325,Dallaka
4596,1325,yathAsukhamukha
4597,1326,paJcadhAbandhyAprakAza
4598,1326,vaNTa
4599,1326,carvya
4600,1326,zItetara
4601,1326,yogAbhyAsalakSaNa
4602,1327,SaDviMzaka
4603,1327,candrAGgada
4604,1327,sUkSmekSikA
4605,1328,vijijJAsu
4606,1328,tArAgaNa
4607,1328,dvAtriMzadrAtra
4608,1329,nandinI
4609,1329,kalmaSa
4610,1329,vivavri
4611,1329,vyaktodita
4612,1330,aSTakarmaparibhraSTa
4613,1330,khakuntala
4614,1331,TAMkRta
4615,1331,zivapurANa
4616,1331,zvetamoda
4617,1331,svalaMkRta
4618,1332,yathopasmAram
4619,1332,vidarbhAbhimukha
4620,1332,tattvasAra
4621,1332,anvAntrya
4622,1332,hekkA
4623,1333,dharmakSetra
4624,1333,abhiSyand
4625,1333,kSudrazvetA
4626,1333,saMyat
4627,1334,khaTaka
4628,1334,vandhya
4629,1334,ahI
4630,1334,parItatA
4631,1334,murbhiNI
4632,1335,varATikA
4633,1335,durjanIkR
4634,1336,duHSparza
4635,1336,antaraGgatva
4636,1336,nyAyaratnakozavAdArtha
4637,1336,AzaMsu
4638,1337,zilodbhava
4639,1337,nastita
4640,1337,kAJcanavega
4641,1337,kAladAsa
4642,1337,kUrmAGga
4643,1337,pAribhASika
4644,1338,mallAryaSTottarazataka
4645,1338,maNituNDaka
4646,1338,satyaga
4647,1338,satyayoni
4648,1339,nigRhIta
4649,1339,veGkaTezarahasya
4650,1339,kambalArNa
4651,1339,kRttivAsas
4652,1339,sadyaHkrI
4653,1340,atikhyA
4654,1340,devadarzI
4655,1340,karNarogapratiSedha
4656,1340,aGkuzadurdhara
4657,1340,prekSAvat
4658,1340,uddharSin
4659,1341,zarattriyAmA
4660,1341,surasravantI
4661,1341,navarAja
4662,1341,pejA
4663,1341,dhanuSkRt
4664,1341,yathAzaktyA
4665,1342,purItat
4666,1342,nIlotpala
4667,1343,abhipad
4668,1343,soddhAravibhAgin
4669,1343,padajyotis
4670,1343,pratipramuc
4671,1343,kroSTukaziras
4672,1344,mudAvasu
4673,1344,vyAlIya
4674,1345,saMdhivigrahika
4675,1345,nagajA
4676,1345,anUSara
4677,1345,dhRSTatama
4678,1345,ullAsa
4679,1345,harivana
4680,1346,siMhavyAghraTIkA
4681,1346,kuhAvatI
4682,1346,nIlavallI
4683,1346,duravadhAraNa
4684,1346,khaTvArUDha
4685,1347,zarkarika
4686,1347,mArgaNapriyA
4687,1348,trisAmA
4688,1348,diva
4689,1348,gadyAnaka
4690,1348,supArzva
4691,1349,hayanirghoSa
4692,1349,saMgrahagrahaNI
4693,1349,vipratikAra
4694,1350,saMskRtamaya
4695,1350,gomaya
4696,1351,zivarahasya
4697,1351,prasavItR
4698,1351,dazarca
4699,1351,nidhanavat
4700,1351,zAkabilvaka
4701,1351,kloza
4702,1352,durAdAna
4703,1352,sugAtuyA
4704,1352,puruSoktika
4705,1352,zazakarNa
4706,1352,tapoyukta
4707,1352,sanandanasaMhitA
4708,1353,hUrch
4709,1353,rathaMtarasAman
4710,1353,mohapAza
4711,1354,saukhazAyanika
4712,1355,yabh
4713,1356,sampUrNasaMhitA
4714,1357,drAkSAriSTa
4715,1358,yAvajjIva
4716,1359,bilvala
4717,1359,dattAdatta
4718,1360,kava
4719,1360,jIvavijaya
4720,1360,vibudharipu
4721,1360,nizcitArtha
4722,1360,spRSTapUrva
4723,1360,kazyapApatya
4724,1361,akhaNDamaNDala
4725,1361,zAkavATaka
4726,1361,kSudrodumbarikA
4727,1362,saMvAditA
4728,1362,dhvanimattA
4729,1362,avyasanin
4730,1362,piNDaraka
4731,1363,nIlavRnta
4732,1363,mandAraSaSThI
4733,1363,paryaGkapAdikA
4734,1363,nakhAGga
4735,1363,sragvat
4736,1363,raktasaroruha
4737,1364,vilAsamaya
4738,1364,aparAntajJAna
4739,1364,agnitapas
4740,1364,vArAhIprazna
4741,1364,kulapAMsin
4742,1364,jAnakIrAghava
4743,1365,prAgjanmaka
4744,1365,aviguNa
4745,1365,dAnaMdadA
4746,1366,parilup
4747,1366,muktazaizava
4748,1366,dAlbhi
4749,1366,anavakrAmam
4750,1367,vajrazalya
4751,1368,saMsaGga
4752,1368,brAhmaNatarpaNa
4753,1368,SADvargika
4754,1368,arapacana
4755,1368,viSThAbhU
4756,1368,pIThagarbha
4757,1369,saMtAnakamaya
4758,1369,andhakAra
4759,1369,dadhija
4760,1369,kaTupAka
4761,1369,surapuSpa
4762,1369,zrIvat
4763,1370,saMvatsarakRtya
4764,1370,cIravasana
4765,1370,puNDarIkaviTThala
4766,1370,niSkilbiSa
4767,1370,garbhavyApad
4768,1371,yajJavezasa
4769,1371,sarvatazcakSus
4770,1371,pramaNDala
4771,1371,mAtuleya
4772,1371,pAMsuka
4773,1371,paryanuyoktavya
4774,1372,sudhAsitatA
4775,1372,modamodinI
4776,1372,haMsaratha
4777,1373,susthatva
4778,1373,sAmAnadezika
4779,1373,zUnavat
4780,1374,dhitsya
4781,1374,mitrazarman
4782,1374,saMkartam
4783,1374,dramiTa
4784,1374,suSupti
4785,1375,raGgavatI
4786,1375,vasyasa
4787,1376,ArakSika
4788,1376,rasakadambakallolinI
4789,1376,zamitaruci
4790,1376,vRSavrAta
4791,1377,sravatha
4792,1377,chambaTkR
4793,1377,raNArambhAsvAmideva
4794,1378,datvat
4795,1378,svAditya
4796,1379,gamatha
4797,1379,vIrabhAryA
4798,1379,bhaktimuktAvalI
4799,1379,avaTi
4800,1380,zvetavArija
4801,1380,vAgjyotis
4802,1380,deveSTA
4803,1380,jyotirata
4804,1381,zrIvaiSNava
4805,1381,RSabhadatta
4806,1381,sanutya
4807,1382,pratidApya
4808,1383,mithoviniyoga
4809,1383,medhAvitA
4810,1384,vAgAtman
4811,1384,moghI
4812,1384,brahmAyana
4813,1384,niSpravANa
4814,1384,mahAjanIya
4815,1384,saubhAgyazayanavrata
4816,1385,gamin
4817,1385,samavatta
4818,1385,maraNaja
4819,1385,mohanaprakRti
4820,1386,samIpsita
4821,1386,dIrgharoSa
4822,1386,vAmanaprAdurbhAva
4823,1387,lIlopavatI
4824,1388,vAsantikApariNaya
4825,1388,sanatkumAropapurANa
4826,1388,rAtrivigama
4827,1388,auSadhI
4828,1388,dAraparigraha
4829,1389,vetrabhRt
4830,1389,atyUrjitam
4831,1389,prAlambikA
4832,1389,niHzrama
4833,1389,rAjyApahAraka
4834,1389,devadundubhi
4835,1390,duzcyAvana
4836,1390,tadrasa
4837,1390,hotvan
4838,1390,dazAntaruSya
4839,1390,manmathamath
4840,1391,zAlAzarkaTaka
4841,1391,kaurujaGgala
4842,1392,samira
4843,1393,niSprayojanatva
4844,1393,avacAraNa
4845,1394,samyagjJAnatva
4846,1395,dezATana
4847,1395,sthAnAntaragata
4848,1395,sitayajJopavItin
4849,1395,udayagiri
4850,1396,samasyA
4851,1396,vAditralaguDa
4852,1396,prajApAli
4853,1396,apekS
4854,1396,varivasyita
4855,1396,daMSTrAsena
4856,1397,jIvadAna
4857,1397,zrumat
4858,1397,kAsamardaka
4859,1397,sayuj
4860,1397,udbadhya
4861,1398,hArItI
4862,1399,ullekhin
4863,1399,siddhAntagUDhArthaprakAzaka
4864,1399,bhavamocana
4865,1399,vajrAbhyAsa
4866,1400,sahapAnaka
4867,1401,candradIpikA
4868,1401,kalistoma
4869,1401,giripati
4870,1402,ekazitipad
4871,1402,jyotirmedhAtithi
4872,1402,udAracarita
4873,1402,vijayantikA
4874,1403,vAjapeyahautra
4875,1404,pratisAma
4876,1404,duSkRta
4877,1405,samAruh
4878,1405,dhRtAtman
4879,1405,praznabhArgavakerala
4880,1405,nirartha
4881,1406,mudritapAMsu
4882,1406,lehaka
4883,1407,saratha
4884,1408,kRtodvAha
4885,1408,AjyapAtra
4886,1408,zothAri
4887,1409,pattaGga
4888,1409,kArttikamAhAtmya
4889,1409,viparyastamanazceSTa
4890,1409,prativyadh
4891,1410,bhUtArtha
4892,1410,ramyatA
4893,1410,janmejaya
4894,1410,supAraNa
4895,1410,caturmUrti
4896,1411,devazeSa
4897,1411,mAraNa
4898,1412,bhUtikRt
4899,1412,madyabIja
4900,1413,utpalapattra
4901,1413,zvAsAnila
4902,1413,dhanurhasta
4903,1413,sulasa
4904,1413,saMkaSTaharacaturthIvratakAlanirNaya
4905,1413,dharmadhenu
4906,1414,mahAsvanam
4907,1414,hatazrI
4908,1414,kANDanAman
4909,1414,upasUc
4910,1414,mRt
4911,1414,zoNaprastha
4912,1415,zuNDAla
4913,1415,ziSyahitA
4914,1415,nikaTam
4915,1415,azuddhi
4916,1415,rAjadharma
4917,1415,vairatva
4918,1416,pratihastin
4919,1416,hRdayalehya
4920,1417,phalapriyA
4921,1417,zrInarendrezvara
4922,1417,sAyakapuGkhA
4923,1417,devavrata
4924,1417,pIbas
4925,1417,zrotravat
4926,1418,bIjamantra
4927,1418,samarabala
4928,1418,rAjyAbhiSikta
4929,1418,samaroddeza
4930,1418,sattraya
4931,1418,sodaka
4932,1419,avabudh
4933,1419,RjIka
4934,1419,jayasvAmivirocana
4935,1420,haladhara
4936,1420,kSutpara
4937,1421,ArohaNIya
4938,1421,AJchita
4939,1421,Asana
4940,1421,bhuvanezvarIvarivasyArahasya
4941,1422,medhAtithi
4942,1422,tIvrAnta
4943,1422,bhogyA
4944,1423,mahAdhI
4945,1423,pANivAda
4946,1423,vRSalakSaNA
4947,1423,vaprI
4948,1424,pariNItapUrvA
4949,1424,yathopadiSTa
4950,1425,zilpavat
4951,1425,gilagila
4952,1425,zakRdrIti
4953,1425,bahiHsaMdhyatva
4954,1426,pramattagIta
4955,1427,rucivaha
4956,1427,pratyah
4957,1428,zAkhAmRgAnIkapati
4958,1428,viSNutaila
4959,1428,parigRhya
4960,1428,lakSmInArAyaNapUjAvidhAna
4961,1429,zrIvacanabhUSaNamImAMsA
4962,1429,somasUtrapradakSiNA
4963,1429,sahadharmacAriNI
4964,1429,manuSyasAkSye
4965,1429,samaSTitA
4966,1430,asthituNDa
4967,1430,udubj
4968,1431,kAkazabda
4969,1431,murajaka
4970,1431,pAThamaJjarI
4971,1432,varaNDaka
4972,1432,daurgandhya
4973,1432,pracalAGga
4974,1433,barhiSmatI
4975,1434,sokha
4976,1434,ajAji
4977,1434,plAyogi
4978,1435,karArpita
4979,1435,haimanta
4980,1435,bhogabhaTTa
4981,1435,paridagdha
4982,1435,zunAsIrin
4983,1436,anusamAhR
4984,1437,akaDamacakra
4985,1437,priyAmukhIbhU
4986,1437,devakulikA
4987,1438,hrasvatA
4988,1438,bhAvanArAyaNamAhAtmya
4989,1438,aprakampin
4990,1438,kazyapatuGga
4991,1439,vakragrIva
4992,1439,pakthin
4993,1439,mRgAri
4994,1440,prabhukathA
4995,1440,karmaka
4996,1440,zaMtva
4997,1441,pratiparNaziphA
4998,1441,sRkvi
4999,1441,mahAbhAratatAtparyarakSA
5000,1441,madhyamAharaNa
5001,1442,pratiSThAdarpaNa
5002,1443,viplutanetra
5003,1443,somArthin
5004,1443,ekAntagrAhin
5005,1444,sasAMnAyyaka
5006,1444,vAdaDiNDima
5007,1445,zAtra
5008,1445,vibAdh
5009,1445,dIrghatamas
5010,1445,devamAna
5011,1445,bRhatkathAmaJjarI
5012,1446,prANasamA
5013,1446,sUtrArthacandrikA
5014,1446,svarNAkarSaNabhairavavidhAna
5015,1446,paJcAGgasAdhanasAraNI
5016,1446,astagiri
5017,1446,avighnA
5018,1447,koza
5019,1448,kIlAlodhan
5020,1448,utkalakhaNDa
5021,1448,sitAbja
5022,1448,zivadharmottara
5023,1448,pRSThavAstu
5024,1449,apahnavana
5025,1449,vRj
5026,1450,bRhajjIvantikA
5027,1450,zatacaNDIpUjAkrama
5028,1450,upahava
5029,1450,hatatviTka
5030,1450,tathAjAtIyaka
5031,1450,bhaNDI
5032,1451,dugdhatAlIya
5033,1452,vAhinIpati
5034,1452,prapathya
5035,1452,apipRc
5036,1452,saMdohana
5037,1452,anvavacar
5038,1452,viSalaDDuka
5039,1453,kAmyazrAddha
5040,1453,pattraya
5041,1453,dyumatsena
5042,1453,bhadrasomA
5043,1453,sapramAda
5044,1453,abhisvar
5045,1454,veSin
5046,1454,kulaparamparA
5047,1454,prasaktadhI
5048,1454,rAjanIlikA
5049,1455,vizAradA
5050,1455,jalelA
5051,1455,nirAnandakara
5052,1455,rucirazrIgarbha
5053,1456,sArin
5054,1456,paitrya
5055,1456,saphalI
5056,1456,zakula
5057,1456,zyAvanAyIya
5058,1456,aJjaka
5059,1457,dezItAla
5060,1457,saMkrudh
5061,1457,ghaTTa
5062,1458,padmalAJchana
5063,1458,markarA
5064,1458,utsargamayUkha
5065,1458,utthApanI
5066,1458,zambarAsuravadhopAkhyAna
5067,1459,ekasaMzraya
5068,1459,dIrghadruma
5069,1459,sukhacchedya
5070,1460,vaitasta
5071,1460,zrIkarNIyaka
5072,1460,svapneduHSvapnya
5073,1460,zubhayoga
5074,1461,manthitR
5075,1461,ahata
5076,1461,svAptavacana
5077,1461,mukhyatA
5078,1461,toyAgni
5079,1462,vazendriya
5080,1462,parijAtaka
5081,1462,hotRkarman
5082,1463,bhUtahAsa
5083,1463,acalapura
5084,1464,anudeza
5085,1464,strI
5086,1465,mahiSapAla
5087,1465,parArthavAdin
5088,1465,mammaka
5089,1466,sAmAnyapadArtha
5090,1466,sUryAdigrahasAdhana
5091,1467,hemajIvantI
5092,1467,bhAratI
5093,1468,atiprage
5094,1468,rathAGgAhvaya
5095,1469,prahAravallI
5096,1469,suyAman
5097,1469,bhavakalpa
5098,1470,AmalakIpattra
5099,1470,kelUTa
5100,1470,adhipA
5101,1470,AptA
5102,1470,purANasAra
5103,1471,durAdRSTi
5104,1471,kusthAna
5105,1472,bhuvanezvarIrahasya
5106,1472,mUtrAghAta
5107,1473,lampaTA
5108,1473,hemadugdhin
5109,1474,somapaNDita
5110,1474,saumyadarzana
5111,1474,savas
5112,1474,candramaulin
5113,1475,zraddhAmaya
5114,1476,vidyAvikraya
5115,1476,upasaMyuj
5116,1477,sudeza
5117,1477,kumudA
5118,1477,munIvaha
5119,1477,tArAtIrtha
5120,1478,dArvI
5121,1478,svargamana
5122,1478,pRthiviloka
5123,1478,saharAjaka
5124,1478,apigrah
5125,1479,satIvrata
5126,1479,duNDuka
5127,1479,kAJcIpura
5128,1479,brahmaguptIya
5129,1479,kumbhakAraka
5130,1480,jaGgamana
5131,1481,mantrAnukramaNikA
5132,1481,zArAva
5133,1481,bahubala
5134,1481,naTaparNa
5135,1482,nIlIrasa
5136,1482,SaTTaka
5137,1482,apaniSAduka
5138,1482,krauJcArNa
5139,1482,maghava
5140,1482,prathamabhakSaNa
5141,1483,karadvIpa
5142,1483,pretapatAkA
5143,1483,atisauhitya
5144,1484,khulla
5145,1484,asRgdoha
5146,1484,vyAhAra
5147,1484,upotkram
5148,1484,vartamAnatA
5149,1485,auSTha
5150,1485,vAtAritaNDulA
5151,1485,candralocana
5152,1485,vidyAdhAra
5153,1486,lAJchanAya
5154,1487,bhinnanauka
5155,1487,yamarAjan
5156,1487,mRzIta
5157,1487,avahelayA
5158,1487,taDidvAsas
5159,1488,sikatAmaya
5160,1488,maNipUraka
5161,1489,gohara
5162,1489,ralamAnAtha
5163,1489,sadAzivastotra
5164,1489,grAmAdhyayana
5165,1489,aratika
5166,1489,sUtrayantra
5167,1490,candrodayA
5168,1491,bhANDAyana
5169,1491,upakaraNArtha
5170,1492,indrasabhA
5171,1492,sitaprabha
5172,1492,aSTamadeza
5173,1492,vajraprAya
5174,1492,prabalarudita
5175,1492,mRgavana
5176,1493,pUrvapakSagranthaTIkA
5177,1493,SoDazakUrca
5178,1493,rudrayAmalIyacikitsA
5179,1493,yAjJikasarvasva
5180,1493,manohArI
5181,1494,zirISiNI
5182,1494,meSAntrI
5183,1495,parazvadha
5184,1495,harizmazru
5185,1495,jagadyatrA
5186,1495,vIrasainya
5187,1495,nirbIjA
5188,1495,zAkI
5189,1496,bhAgIrathIvallabha
5190,1496,vilAsakAnana
5191,1496,vAm
5192,1496,priyAtmaka
5193,1497,zaGkhacUrNa
5194,1497,tubarikA
5195,1497,ajinaratna
5196,1497,hRddrava
5197,1497,bAlhi
5198,1498,sUc
5199,1498,abhilikh
5200,1498,nitambamaya
5201,1499,patatprakarSatA
5202,1499,dharmazAsana
5203,1499,samavAyana
5204,1499,vanA
5205,1499,ena
5206,1500,abhiprasthA
5207,1500,nataghaTikA
5208,1500,gAloDaya
5209,1500,aupazAla
5210,1500,bhaktarocana
5211,1500,abhijAtatA
5212,1501,cakrollAsa
5213,1501,kRttikAsuta
5214,1501,rathakSobha
5215,1501,prAyus
5216,1501,viSTatva
5217,1501,adhyayana
5218,1502,vaMzapattraka
5219,1502,dRSTavIrya
5220,1502,hiraNyagupta
5221,1502,zucipadI
5222,1503,AhRtya
5223,1503,uddIpra
5224,1503,heDAvukka
5225,1503,aurNAvatya
5226,1503,vilagita
5227,1504,zrIkRSNarAya
5228,1504,sAvayavIkR
5229,1504,sphATika
5230,1504,bhavadanya
5231,1505,mRgarAja
5232,1505,pravizudh
5233,1505,atyamarSaNa
5234,1505,abhikAGkSita
5235,1506,nihR
5236,1506,vrajakSit
5237,1506,chandomArtaNDa
5238,1506,pAragata
5239,1506,cintita
5240,1506,pikabandhu
5241,1507,sUryakaramizra
5242,1508,mAnarandhrI
5243,1508,bahvRcasaMdhyAbhASya
5244,1508,tAtatulya
5245,1508,zazigupta
5246,1509,samyakpAlana
5247,1509,veraTa
5248,1510,agrabhaNa
5249,1510,vaiSNavopayoganirNaya
5250,1510,viTaka
5251,1510,nirahammati
5252,1510,tryAhAva
5253,1511,apakaraNa
5254,1511,jalAvatAra
5255,1511,yajJAGga
5256,1511,hrasvopadha
5257,1511,meTI
5258,1511,maulyAbharaNa
5259,1512,vAmArcanacandrikA
5260,1512,rAmAryA
5261,1513,sahasradaMSTra
5262,1513,mAna
5263,1514,pura
5264,1514,zayanIyagRha
5265,1514,suhRda
5266,1515,kurmala
5267,1516,muktAvalImaya
5268,1516,pAkakRSNaphala
5269,1516,kUpamaNDUka
5270,1516,jayendra
5271,1516,sadhanuSka
5272,1516,zuklasUtra
5273,1517,karivaijayantI
5274,1517,bhedadarzin
5275,1517,vaTatIrthanAtha
5276,1517,kAmayAna
5277,1517,pratipAditatva
5278,1517,tridazagopaka
5279,1518,zraddhAdeya
5280,1518,mukhuNDhI
5281,1519,candraratna
5282,1519,rAtrinAtha
5283,1519,nyAyalIlAvatIbhAvaprakAza
5284,1519,sAkSara
5285,1519,asurAhva
5286,1520,zuzukSaNi
5287,1521,lekhasaMdezahArin
5288,1522,nirvikalpavicAra
5289,1522,vittanAtha
5290,1522,sasitotpalamAlin
5291,1522,samApanA
5292,1523,abrAhmaNa
5293,1523,varazIta
5294,1523,sarvabhauma
5295,1523,samIpasahakAra
5296,1523,guNDAzinI
5297,1523,sarvatodizas
5298,1524,puMstrI
5299,1524,jayadratha
5300,1524,kAzakRtsna
5301,1524,hiMsAru
5302,1524,AliGgin
5303,1525,rIDhaka
5304,1525,atyanila
5305,1525,nirIza
5306,1525,saMhRSTin
5307,1525,zatera
5308,1525,vyavahArapariziSTa
5309,1526,brahmakarmaprakAzaka
5310,1526,pAMsu
5311,1526,lokavijJAta
5312,1526,vAkyabheda
5313,1526,manIka
5314,1527,anapinaddha
5315,1528,nakulaka
5316,1529,yuSmaya
5317,1529,jAmbavatIharaNa
5318,1529,nADIka
5319,1530,tulyamUlya
5320,1530,samAsabahula
5321,1531,atyuktA
5322,1532,vaizvAsika
5323,1532,zAkhApuSpapalAzavat
5324,1532,prANadAna
5325,1533,kSIroda
5326,1533,kSIrAvI
5327,1534,prabhubhakti
5328,1534,subodhanA
5329,1535,paramadru
5330,1535,mRgendrAsana
5331,1535,varcograha
5332,1535,veNugIta
5333,1535,anupada
5334,1535,mAtha
5335,1536,lokana
5336,1536,annaja
5337,1536,pravilambin
5338,1536,upapare
5339,1536,tRtIyakaraNI
5340,1536,uttarapadakIya
5341,1537,harSapura
5342,1538,naktaMdinam
5343,1538,sendriya
5344,1538,khadiravatI
5345,1538,khanitrima
5346,1539,vaMzabhava
5347,1539,atyAyam
5348,1539,maDarakantha
